year,month,day,hour,PM2.5,temperature,pressure,rain,wind_direction,wind_speed
2014,12,9,20,318,-0.8,1027,0,NE,1.2
2014,12,9,21,325,-0.7,1028,0,ENE,1.7
2014,12,9,22,313,-0.6,1030,0,ENE,1.4
2014,12,9,23,289,-0.4,1029,0,ENE,0.7
2014,12,10,0,284,-0.4,1027,0,NE,1.2
2014,12,10,1,265,-0.7,1025,0,ENE,0.6
2014,12,10,2,265,-1.7,1024,0,NE,1
2014,12,10,3,263,-2.2,1028,0,ENE,0.4
2014,12,10,4,265,-3.2,1025,0,ENE,1.4
2014,12,10,5,265,-4.5,1023,0,ENE,0.8
2014,12,10,6,271,-5.3,1027,0,WSW,0.5
2014,12,10,7,273,-5.4,1023,0,NNW,1.2
2014,12,10,8,275,-5.3,1024,0,N,0.4
2014,12,10,9,148,-0.5,1025,0,N,1.5
2014,12,10,10,70,3.9,1024,0,WNW,3.1
2014,12,10,11,56,4.5,1022,0,NNW,4
2014,12,10,12,57,4.7,1020,0,N,3
2014,12,10,13,48,5,1020,0,NNW,4.9
2014,12,10,14,38,5,1025,0,N,5.9
2014,12,10,15,23,4.6,1026,0,N,5.3
2014,12,10,16,23,3.4,1024,0,NNW,5.6
2014,12,10,17,9,2.1,1025,0,NNW,3.7
2014,12,10,18,15,1.2,1022,0,N,3.9
2014,12,10,19,11,0.8,1025,0,N,4.3
2014,12,10,20,11,0.4,1024,0,NNE,2.6
2014,12,10,21,11,0.1,1025,0,NNW,2.8
2014,12,10,22,10,-0.3,1023,0,NNE,2.5
2014,12,10,23,9,-0.5,1024,0,NNE,3
2014,12,11,0,9,-1.4,1026,0,N,1.2
2014,12,11,1,10,-1.5,1024,0,N,2.7
2014,12,11,2,12,-1.5,1024,0,N,3
2014,12,11,3,13,-1.9,1025,0,NW,2.4
2014,12,11,4,11,-2.2,1027,0,ENE,1.6
2014,12,11,5,11,-3.2,1027,0,ENE,1.8
2014,12,11,6,9,-3.2,1029,0,NE,1.5
2014,12,11,7,13,-4.5,1029,0,NW,0
2014,12,11,8,12,-2.7,1023,0,NNE,2.2
2014,12,11,9,12,-2.7,1027,0,E,1.2
2014,12,11,10,16,0.4,1029,0,N,2.2
2014,12,11,11,19,1.9,1027,0,N,3.8
2014,12,11,12,16,3.2,1026,0,N,2.1
2014,12,11,13,11,3.9,1025,0,ENE,1.7
2014,12,11,14,8,5,1029,0,W,1.6
2014,12,11,15,11,3.4,1031,0,WSW,3.6
2014,12,11,16,25,2.4,1026,0,SSW,2.4
2014,12,11,17,38,1.3,1027,0,WSW,2.6
2014,12,11,18,61,0.6,1028,0,WSW,2.8
2014,12,11,19,68,-0.5,1030,0,NW,1.2
2014,12,11,20,74,1.9,1028,0,N,2.2
2014,12,11,21,36,1.1,1029,0,NW,3.1
2014,12,11,22,9,0.2,1030,0,NNW,4.3
2014,12,11,23,8,-0.5,1027,0,NNW,4.9
2014,12,12,0,8,-0.7,1028,0,NNW,5.6
2014,12,12,1,7,-1,1028,0,N,4.6
2014,12,12,2,7,-1.3,1030,0,N,4.6
2014,12,12,3,9,-1.6,1028,0,N,4
2014,12,12,4,10,-1.6,1031,0,NNW,5
2014,12,12,5,7,-1.8,1027,0,N,4.4
2014,12,12,6,5,-1.6,1026,0,NNW,3.7
2014,12,12,7,5,-1.7,1028,0,NNE,3.9
2014,12,12,8,6,-1.7,1026,0,NW,2.1
2014,12,12,9,10,-0.4,1028,0,N,3.7
2014,12,12,10,12,0.8,1023,0,NW,3.9
2014,12,12,11,11,1.4,1027,0,NW,3.3
2014,12,12,12,13,2,1028,0,NNW,3.6
2014,12,12,13,11,2.8,1027,0,NNW,3.2
2014,12,12,14,13,3.5,1030,0,NNW,3
2014,12,12,15,13,3.6,1029,0,NW,2.6
2014,12,12,16,9,3,1029,0,NW,3.3
2014,12,12,17,11,2.3,1025,0,NW,2.8
2014,12,12,18,15,1.4,1027,0,NW,2
2014,12,12,19,14,-0.9,1023,0,WSW,1.6
2014,12,12,20,13,1.2,1024,0,NW,0.9
2014,12,12,21,13,-0.4,1026,0,NNW,1.2
2014,12,12,22,9,1.4,1023,0,NW,2.9
2014,12,12,23,,0.9,1025,0,NNW,1.7
2014,12,13,0,,1.3,1023,0,NNW,2.3
2014,12,13,1,7,0.8,1028,0,NNW,1.4
2014,12,13,2,12,0.6,1027,0,NNW,2.3
2014,12,13,3,11,-0.1,1027,0,NW,1.5
2014,12,13,4,9,-0.3,1024,0,NW,2.3
2014,12,13,5,9,-0.3,1026,0,NW,2.1
2014,12,13,6,13,-0.2,1022,0,NNW,1.8
2014,12,13,7,17,-3.1,1025,0,ENE,0.4
2014,12,13,8,,-3.9,1028,0,ENE,0.7
2014,12,13,9,29,-1.5,1025,0,NNW,0.8
2014,12,13,10,30,2.3,1028,0,WSW,1.2
2014,12,13,11,43,2.6,1030,0,S,1.9
2014,12,13,12,32,3.7,1028,0,W,3
2014,12,13,13,26,4.4,1026,0,WSW,3
2014,12,13,14,27,4.7,1026,0,SW,3
2014,12,13,15,40,5,1030,0,SSW,2.2
2014,12,13,16,44,3.9,1027,0,SW,3.2
2014,12,13,17,69,1.9,1027,0,WSW,1.1
2014,12,13,18,89,1.7,1028,0,WSW,2.2
2014,12,13,19,86,-0.2,1029,0,WSW,1.8
2014,12,13,20,92,-0.8,1027,0,SW,1.7
2014,12,13,21,81,-1.6,1029,0,W,0.9
2014,12,13,22,90,-3.6,1032,0,N,0.6
2014,12,13,23,101,-4.6,1032,0,W,0
2014,12,14,0,125,-2.5,1031,0,NE,1.2
2014,12,14,1,161,-3.3,1033,0,NE,1.3
2014,12,14,2,,-3.6,1031,0,NE,0.8
2014,12,14,3,,-5.8,1031,0,ENE,0.6
2014,12,14,4,94,-7,1032,0,NNW,0.6
2014,12,14,5,93,-8.1,1030,0,ESE,0.5
2014,12,14,6,53,-5.9,1028,0,ENE,0.8
2014,12,14,7,59,-2.7,1027,0,NE,1.6
2014,12,14,8,43,-4.6,1028,0,W,1.4
2014,12,14,9,67,-2.3,1029,0,NE,1
2014,12,14,10,56,1.4,1032,0,NE,1.9
2014,12,14,11,45,2.7,1033,0,ENE,1.6
2014,12,14,12,48,4.2,1033,0,ENE,1.5
2014,12,14,13,49,5.7,1028,0,SSW,0.6
2014,12,14,14,57,7,1028,0,NE,1.1
2014,12,14,15,46,6.9,1030,0,SW,2.7
2014,12,14,16,45,4.9,1030,0,SW,3.1
2014,12,14,17,71,3.4,1033,0,SW,2.8
2014,12,14,18,121,2.4,1032,0,WSW,2.2
2014,12,14,19,135,1.9,1029,0,WSW,2.7
2014,12,14,20,124,0.7,1030,0,SW,1.2
2014,12,14,21,119,-0.8,1029,0,NW,0.6
2014,12,14,22,107,-1.1,1027,0,WSW,1.1
2014,12,14,23,102,-1.1,1027,0,WNW,0.5
2014,12,15,0,119,-1.8,1030,0,N,0.7
2014,12,15,1,225,-1.3,1033,0,ENE,0.8
2014,12,15,2,252,-1.4,1033,0,ENE,1.3
2014,12,15,3,266,-0.7,1032,0,NE,1.6
2014,12,15,4,273,-1.3,1026,0,ENE,1.3
2014,12,15,5,253,-2.3,1026,0,ENE,1.4
2014,12,15,6,236,1.8,1029,0,NNW,2.5
2014,12,15,7,64,1.4,1025,0,N,2.1
2014,12,15,8,13,0.7,1030,0,NW,5.2
2014,12,15,9,13,1.2,1027,0,NNW,3.3
2014,12,15,10,8,2.2,1026,0,NNW,5.7
2014,12,15,11,12,2.8,1030,0,NNW,4
2014,12,15,12,8,2.4,1031,0,NNW,8.4
2014,12,15,13,12,2.3,1023,0,WNW,4.4
2014,12,15,14,6,2.1,1027,0,N,7.6
2014,12,15,15,,1.5,1028,0,NNW,3.7
2014,12,15,16,,0.2,1028,0,N,6.3
2014,12,15,17,6,-1.4,1024,0,NNW,4.3
2014,12,15,18,8,-2.2,1029,0,N,3.7
2014,12,15,19,6,-2.9,1026,0,NNW,5.4
2014,12,15,20,7,-3.3,1028,0,N,4.5
2014,12,15,21,6,-3.7,1022,0,N,4.8
2014,12,15,22,12,-4.1,1023,0,NNW,1.7
2014,12,15,23,6,-4,1027,0,N,2.3
2014,12,16,0,13,-4,1024,0,NNW,4.6
2014,12,16,1,8,-3.9,1027,0,NNW,3.6
2014,12,16,2,9,-4,1022,0,NNW,3.6
2014,12,16,3,7,-3.8,1021,0,NNW,3.8
2014,12,16,4,7,-3.6,1021,0,NNW,4
2014,12,16,5,5,-3.7,1018,0,NW,2.7
2014,12,16,6,8,-3.6,1021,0,NW,3.2
2014,12,16,7,8,-3.9,1016,0,NNW,2.7
2014,12,16,8,10,-3.9,1017,0,NW,5.7
2014,12,16,9,5,-3.1,1018,0,NW,3.6
2014,12,16,10,12,-2.1,1021,0,NNW,4.6
2014,12,16,11,6,-1.8,1019,0,NNW,6.4
2014,12,16,12,8,-1.3,1018,0,NW,5.2
2014,12,16,13,11,-1,1022,0,N,6.5
2014,12,16,14,,-1.2,1018,0,NW,6.1
2014,12,16,15,,-0.8,1021,0,N,4.5
2014,12,16,16,,-0.5,1018,0,N,3.5
2014,12,16,17,,-1.1,1018,0,N,5.1
2014,12,16,18,,-1.1,1016,0,NNW,3.9
2014,12,16,19,12,-1.1,1020,0,NNW,6.3
2014,12,16,20,6,-1.3,1018,0,NNW,4
2014,12,16,21,7,-1.3,1017,0,NNW,5.5
2014,12,16,22,8,-1.1,1020,0,NNW,4.9
2014,12,16,23,11,-1,1016,0,N,4
2014,12,17,0,9,-1,1020,0,NNW,3.7
2014,12,17,1,10,-0.4,1017,0,NNW,4.1
2014,12,17,2,6,-0.5,1018,0,NNE,1
2014,12,17,3,4,-3.1,1018,0,SW,2.7
2014,12,17,4,34,-2.9,1018,0,SSW,1.9
2014,12,17,5,31,-3.7,1017,0,S,1.5
2014,12,17,6,37,-4.1,1017,0,S,1
2014,12,17,7,44,-4.5,1019,0,SW,1.4
2014,12,17,8,65,-6.1,1015,0,W,0.9
2014,12,17,9,74,-3.1,1020,0,WSW,1.3
2014,12,17,10,,-0.8,1021,0,W,1
2014,12,17,11,,1,1017,0,ENE,1.5
2014,12,17,12,,2.3,1019,0,ENE,0.9
2014,12,17,13,,2.7,1023.7,0,E,1.8
2014,12,17,14,,5,1016,0,WSW,2.2
2014,12,17,15,,5.4,1020,0,SW,1.9
2014,12,17,16,,4.8,1018,0,SSW,1.8
2014,12,17,17,,3,1016,0,SW,1.1
2014,12,17,18,,-0.9,1016,0,WNW,0.5
2014,12,17,19,,0.2,1016,0,NE,1.5
2014,12,17,20,,0.1,1021,0,NE,1.4
2014,12,17,21,,-0.8,1019,0,NE,1.2
2014,12,17,22,,-1.9,1023,0,ENE,0.8
2014,12,17,23,,-3.6,1022,0,ENE,0.4
2014,12,18,0,,-2.9,1023,0,ENE,1.1
2014,12,18,1,,-3.9,1020,0,NNE,0.7
2014,12,18,2,,-4.6,1020,0,NE,0.8
2014,12,18,3,,-5.3,1021,0,NE,0.8
2014,12,18,4,,-4.4,1018,0,NE,1.5
2014,12,18,5,,-5.4,1017,0,ENE,0.5
2014,12,18,6,,-5.7,1017,0,NE,1
2014,12,18,7,,-6.3,1021,0,ENE,0.8
2014,12,18,8,,-6.6,1022,0,ENE,0.9
2014,12,18,9,,-3.6,1023,0,ENE,1.1
2014,12,18,10,,-0.8,1022,0,NE,2
2014,12,18,11,,0.4,1023,0,NE,2.4
2014,12,18,12,,1.2,1025,0,ENE,1.1
2014,12,18,13,,0.6,1023.6,0,E,2.1
2014,12,18,14,,2.8,1024,0,E,1.2
2014,12,18,15,,2.9,1022,0,ESE,1.5
2014,12,18,16,,2,1025,0,S,0.8
2014,12,18,17,,0.5,1027,0,NE,1
2014,12,18,18,,0.2,1023,0,NE,1.5
2014,12,18,19,,-0.2,1024,0,NW,0.6
2014,12,18,20,,-1.7,1029,0,N,0.6
2014,12,18,21,,-2.6,1028,0,N,0.9
2014,12,18,22,,-0.6,1028,0,NNE,1.7
2014,12,18,23,,-1.3,1025,0,ENE,0.9
2014,12,19,0,,-2.7,1026,0,NE,0.7
2014,12,19,1,,-4.2,1025,0,NNE,1
2014,12,19,2,,-3.3,1030,0,ENE,0.9
2014,12,19,3,,-3,1025,0,ENE,1.1
2014,12,19,4,,-4,1024,0,NNE,0.4
2014,12,19,5,,-2.8,1028,0,NNE,1.1
2014,12,19,6,,1.6,1025,0,NNW,2
2014,12,19,7,,1.8,1026,0,NE,3
2014,12,19,8,,1.7,1024,0,NE,2.4
2014,12,19,9,,3.1,1023,0,NNW,5.2
2014,12,19,10,,4,1024,0,NNW,4.3
2014,12,19,11,,4.3,1025,0,N,4.4
2014,12,19,12,,4.3,1023,0,N,5.9
2014,12,19,13,,4.9,1025,0,N,5.4
2014,12,19,14,,5.2,1026,0,N,6.1
2014,12,19,15,,4.8,1027,0,N,4.4
2014,12,19,16,,3.5,1027,0,N,5.3
2014,12,19,17,,2,1023,0,N,4.8
2014,12,19,18,,0.9,1026,0,NNE,2.2
2014,12,19,19,,0.2,1023,0,NNE,3.4
2014,12,19,20,,-0.7,1023,0,NE,2.1
2014,12,19,21,,-1.6,1025,0,NE,2.5
2014,12,19,22,,-1.5,1027,0,NNW,3
2014,12,19,23,,-2,1027,0,NNW,2.5
2014,12,20,0,,-2.6,1023,0,NNW,1.9
2014,12,20,1,,-3.3,1028,0,NNW,1.1
2014,12,20,2,,-3.8,1027,0,NNW,2.4
2014,12,20,3,,-3.9,1028,0,NNW,2
2014,12,20,4,,-4,1024,0,NNW,1.7
2014,12,20,5,,-4.8,1028,0,NNW,2.2
2014,12,20,6,,-5.2,1027,0,N,0.8
2014,12,20,7,,-7.9,1026,0,NNW,0
2014,12,20,8,,-8.6,1025,0,ENE,0.8
2014,12,20,9,,-5.1,1026,0,ENE,0.8
2014,12,20,10,,-2.2,1029,0,NE,1.6
2014,12,20,11,,-1.6,1025,0,SE,0.5
2014,12,20,12,,0.1,1024,0,ENE,1.1
2014,12,20,13,,0.3,1024.9,0,WNW,3.8
2014,12,20,14,,2.8,1026,0,NW,2.6
2014,12,20,15,,2.2,1025,0,NNW,3.4
2014,12,20,16,,1.8,1028,0,NW,3.6
2014,12,20,17,,0.2,1024,0,NW,3.2
2014,12,20,18,,0.4,1024,0,NW,2.9
2014,12,20,19,,-0.1,1025,0,NW,2.7
2014,12,20,20,,-0.2,1027,0,NNW,2.4
2014,12,20,21,,-0.8,1023,0,NW,4.6
2014,12,20,22,,-1.6,1024,0,NNW,3.2
2014,12,20,23,,-2.2,1028,0,N,4.4
2014,12,21,0,,-2.9,1027,0,NNW,3.4
2014,12,21,1,,-3.4,1022,0,N,3
2014,12,21,2,,-3.8,1026,0,NNW,4
2014,12,21,3,,-4.2,1022,0,N,2.7
2014,12,21,4,,-4.2,1023,0,NE,2
2014,12,21,5,,-4.3,1025,0,NNW,2.8
2014,12,21,6,,-4.9,1020,0,NNW,3.1
2014,12,21,7,,-3.8,1023,0,NNW,1.9
2014,12,21,8,,-3.9,1021,0,NW,2.7
2014,12,21,9,,-2.3,1025,0,W,2.8
2014,12,21,10,,-2.4,1023,0,NNE,0.7
2014,12,21,11,,0.3,1021,0,NNW,3.4
2014,12,21,12,,0.9,1017,0,WSW,1.4
2014,12,21,13,,0.8,1022.1,0,W,3.2
2014,12,21,14,,2.7,1016,0,N,3.9
2014,12,21,15,,2.7,1019,0,NNW,3.6
2014,12,21,16,,2.4,1017,0,NNW,2.2
2014,12,21,17,,-0.3,1020,0,WSW,1.4
2014,12,21,18,,-0.2,1015,0,WSW,2.2
2014,12,21,19,,-0.5,1019,0,SW,2.1
2014,12,21,20,,-0.5,1017,0,SW,1.4
2014,12,21,21,,-0.9,1014,0,SW,2.2
2014,12,21,22,,-2.6,1016,0,WSW,1
2014,12,21,23,,-3.7,1017,0,W,1.3
2014,12,22,0,,-3.9,1014,0,SW,0.7
2014,12,22,1,,-4.7,1016,0,SSE,1.1
2014,12,22,2,,-3.2,1016,0,SW,0.9
2014,12,22,3,,-3.9,1016,0,SSE,0.9
2014,12,22,4,,-5.5,1016,0,NW,1.2
2014,12,22,5,,-6,1013,0,SW,1.4
2014,12,22,6,,-5.9,1018,0,NW,1.3
2014,12,22,7,,-6.6,1014,0,WNW,0.6
2014,12,22,8,,-6.6,1016,0,NW,1
2014,12,22,9,,-2.9,1019,0,E,0.4
2014,12,22,10,,3.4,1018,0,E,0.7
2014,12,22,11,,6.6,1015,0,ESE,1.7
2014,12,22,12,,7.2,1015,0,ENE,1.7
2014,12,22,13,,8.9,1012,0,WSW,0.7
2014,12,22,14,,9.6,1014,0,SW,1.3
2014,12,22,15,,9.3,1016,0,WSW,2.9
2014,12,22,16,,8.4,1017,0,WSW,2.4
2014,12,22,17,,5.1,1016,0,SW,1.4
2014,12,22,18,,0.8,1020,0,SSW,0.9
2014,12,22,19,,-0.5,1020,0,SW,1.7
2014,12,22,20,,-1.2,1021,0,SW,1.4
2014,12,22,21,,-1.2,1022,0,NW,0.9
2014,12,22,22,,-3,1017,0,WNW,0.6
2014,12,22,23,,-3.9,1023,0,ENE,0.8
2014,12,23,0,,-2.2,1021,0,NE,1.2
2014,12,23,1,,-2.8,1024,0,NNE,0.8
2014,12,23,2,,-5,1022,0,SW,0.5
2014,12,23,3,,-5.7,1020,0,SE,0
2014,12,23,4,,-3.6,1020,0,ENE,1.2
2014,12,23,5,,-3.2,1021,0,ENE,1
2014,12,23,6,,-3.5,1025,0,ENE,0.7
2014,12,23,7,,-6.1,1020,0,N,0.9
2014,12,23,8,,-6.6,1021,0,NE,1.3
2014,12,23,9,,-1.8,1026,0,NE,1.3
2014,12,23,10,,2.1,1020,0,ENE,2.3
2014,12,23,11,,4,1022,0,ENE,2.1
2014,12,23,12,,5.6,1015.5,0,WNW,0.5
2014,12,23,13,,7.4,1020,0,ENE,1.7
2014,12,23,14,,9.9,1019,0,NNE,1.1
2014,12,23,15,,10.1,1021,0,NE,1.3
2014,12,23,16,,8.8,1021,0,WSW,1.2
2014,12,23,17,,3.3,1021,0,WNW,0.9
2014,12,23,18,,0.9,1025,0,E,0.7
2014,12,23,19,,-1.1,1024,0,E,0.6
2014,12,23,20,,-2.1,1024,0,SW,0.7
2014,12,23,21,,-1.4,1025,0,SW,1.2
2014,12,23,22,,-2,1023,0,N,1.6
2014,12,23,23,,2.9,1025,0,NNE,1.4
2014,12,24,0,,2.3,1023,0,E,0.6
2014,12,24,1,,1.7,1025,0,NE,1.4
2014,12,24,2,,1.8,1020,0,ENE,2.1
2014,12,24,3,,1.7,1021,0,SE,1.3
2014,12,24,4,,1.4,1020,0,NE,1.4
2014,12,24,5,,1.3,1018,0,NE,2.3
2014,12,24,6,,0.6,1021,0,NE,2.5
2014,12,24,7,,0.5,1025,0,NNE,3.3
2014,12,24,8,,0,1023,0,NE,2.8
2014,12,24,9,,0.9,1022,0,ENE,2.6
2014,12,24,10,,2.8,1020,0,NE,3.7
2014,12,24,11,,3.4,1022,0,NNE,3.1
2014,12,24,12,,4.2,1019,0,NE,3.9
2014,12,24,13,,4.9,1022,0,NE,3.7
2014,12,24,14,,5.7,1022,0,NNE,4.4
2014,12,24,15,,6,1018,0,N,2.5
2014,12,24,16,,5.5,1021,0,N,3.1
2014,12,24,17,,4,1023,0,NNW,1.1
2014,12,24,18,,3,1022,0,NNW,1.6
2014,12,24,19,,-1.2,1020,0,NNW,0.6
2014,12,24,20,,-1.4,1024,0,NNW,0.8
2014,12,24,21,,-1,1023,0,NNE,1.3
2014,12,24,22,,-2.9,1020,0,WSW,0.6
2014,12,24,23,,-4.3,1021,0,NW,0.4
2014,12,25,0,,1.3,1029.4,0,NNW,1.9
2014,12,25,1,,-5.9,1024,0,NW,0.4
2014,12,25,2,,-6.4,1023,0,WNW,0
2014,12,25,3,,-7.1,1024,0,NW,0.4
2014,12,25,4,,-7.3,1021,0,NNW,0.2
2014,12,25,5,,-6.4,1019,0,NNW,0.2
2014,12,25,6,,-5,1020,0,N,1.6
2014,12,25,7,,-2.3,1023,0,NE,1.1
2014,12,25,8,,-2.4,1024,0,NE,1.3
2014,12,25,9,,0.4,1022,0,NNE,1.5
2014,12,25,10,,3.8,1025,0,NE,1.7
2014,12,25,11,,4.7,1019,0,ENE,2.4
2014,12,25,12,,5.6,1019,0,NE,3.1
2014,12,25,13,,6.8,1022,0,NNE,1.4
2014,12,25,14,,8,1017,0,SSE,0.8
2014,12,25,15,,8.1,1017,0,NE,0.9
2014,12,25,16,,7.5,1020,0,W,1
2014,12,25,17,,4.3,1017,0,WSW,1.6
2014,12,25,18,,1.5,1017,0,W,0.5
2014,12,25,19,,-1.2,1022,0,SSW,0.5
2014,12,25,20,,-2.4,1017,0,SSW,0.6
2014,12,25,21,,-3.5,1022,0,W,0.5
2014,12,25,22,,-4.3,1017,0,WSW,0.6
2014,12,25,23,,-4.9,1017,0,ENE,0.7
2014,12,26,0,,-5,1017,0,WNW,0.7
2014,12,26,1,,-3,1021,0,ENE,1.2
2014,12,26,2,,-1.9,1017,0,NE,1.5
2014,12,26,3,,-2.1,1020,0,NE,1.9
2014,12,26,4,,-2.3,1019,0,NE,1.6
2014,12,26,5,,-2.5,1018,0,NE,1.3
2014,12,26,6,,-3.4,1017,0,NE,1.2
2014,12,26,7,,-2.5,1021,0,ENE,1.4
2014,12,26,8,,-2.5,1022,0,NE,1.5
2014,12,26,9,,-1.5,1021,0,NE,1.4
2014,12,26,10,,-0.4,1020,0,E,1.1
2014,12,26,11,,0.1,1025,0,ENE,1.6
2014,12,26,12,,0.9,1023,0,NE,1.5
2014,12,26,13,,2,1028,0,E,1.2
2014,12,26,14,,2.2,1024,0,NNE,0.8
2014,12,26,15,,2.8,1029,0,NNE,0.8
2014,12,26,16,,2.4,1031,0,ENE,0.6
2014,12,26,17,,0.6,1031,0,NE,0.9
2014,12,26,18,,-1.2,1026,0,NE,1.1
2014,12,26,19,,-1.5,1028,0,NE,0.8
2014,12,26,20,,-2.9,1027,0,NE,1.2
2014,12,26,21,,-1,1031,0,NE,1.1
2014,12,26,22,,-1.2,1031,0,NE,1.4
2014,12,26,23,,-2.1,1030,0,ENE,0.8
2014,12,27,0,,-2.8,1030,0,ENE,0.9
2014,12,27,1,,-4.2,1032,0,NE,0.8
2014,12,27,2,,-5.5,1030,0,ESE,0.2
2014,12,27,3,,-5.9,1035,0,NE,1.1
2014,12,27,4,,-6.1,1032,0,E,0.5
2014,12,27,5,,-4.7,1030,0,ENE,1.2
2014,12,27,6,,-3.4,1031,0,NNE,0.6
2014,12,27,7,,-5.4,1029,0,ENE,0.4
2014,12,27,8,,-6.2,1032,0,NE,1
2014,12,27,9,,-4.8,1032,0,NNE,0.8
2014,12,27,10,,-0.6,1031,0,NE,1.2
2014,12,27,11,,1,1030,0,N,0.9
2014,12,27,12,,2.6,1034,0,N,0.8
2014,12,27,13,,4.7,1029,0,NNE,0.7
2014,12,27,14,,4.3,1031,0,WSW,1.4
2014,12,27,15,,4,1031,0,WSW,0.8
2014,12,27,16,,5.1,1032,0,WSW,2.4
2014,12,27,17,,3.4,1027,0,SW,2.3
2014,12,27,18,,2.7,1032,0,WSW,1.8
2014,12,27,19,,2.6,1028,0,SW,2.5
2014,12,27,20,,0.2,1030,0,WSW,1.7
2014,12,27,21,,-2.5,1027,0,W,0.6
2014,12,27,22,,-3,1032,0,S,0.5
2014,12,27,23,,-3.6,1030,0,WNW,0.6
2014,12,28,0,,-3.7,1026,0,NE,0.7
2014,12,28,1,,-3.7,1029,0,ENE,1.7
2014,12,28,2,,-1.9,1024,0,ENE,0.9
2014,12,28,3,,-1.2,1023,0,ESE,0.8
2014,12,28,4,,2.4,1025,0,NNE,1.9
2014,12,28,5,,0.4,1023,0,E,0.9
2014,12,28,6,,1,1023,0,ENE,0.8
2014,12,28,7,,1.4,1022,0,NE,0.7
2014,12,28,8,,0.8,1026,0,NNE,0.8
2014,12,28,9,,0.9,1026,0,ENE,1.8
2014,12,28,10,,5.1,1022,0,NE,2
2014,12,28,11,,6.6,1025,0,ENE,2.1
2014,12,28,12,,7.9,1027,0,NNW,2.1
2014,12,28,13,,8.7,1025,0,N,3.7
2014,12,28,14,,9.3,1026,0,NNW,3
2014,12,28,15,,9.2,1024,0,N,2.3
2014,12,28,16,,8.6,1025,0,N,2.7
2014,12,28,17,,6.7,1025,0,NNW,1.6
2014,12,28,18,,2.4,1025,0,SSW,0.9
2014,12,28,19,,-0.5,1023,0,SW,0.9
2014,12,28,20,,-1,1028,0,W,0.9
2014,12,28,21,,-1.1,1029,0,SSW,0.9
2014,12,28,22,,-0.3,1027,0,SSW,0.8
2014,12,28,23,,-1.7,1029,0,SSW,1.4
2014,12,29,0,,-1.7,1023,0,SSW,1.3
2014,12,29,1,,-2.7,1024,0,NW,0.5
2014,12,29,2,,-3.5,1023,0,ENE,0
2014,12,29,3,,-4.1,1026,0,W,0.7
2014,12,29,4,,-2.7,1027,0,NE,1
2014,12,29,5,,-4.3,1027,0,NE,0.5
2014,12,29,6,,-5.4,1023,0,NNE,1
2014,12,29,7,,-4.6,1024,0,ENE,0.8
2014,12,29,8,,-4.3,1024,0,NNW,0.7
2014,12,29,9,,-1.3,1026,0,NNW,0.9
2014,12,29,10,,3.4,1027,0,WSW,0.7
2014,12,29,11,,7.2,1029,0,ENE,1.5
2014,12,29,12,,10.6,1025,0,N,3.5
2014,12,29,13,,11.7,1026,0,N,3.6
2014,12,29,14,,12.5,1029,0,N,3.9
2014,12,29,15,,12.5,1028,0,NNW,4.5
2014,12,29,16,,12.1,1028,0,NNW,1.9
2014,12,29,17,,9,1028,0,WSW,1.7
2014,12,29,18,,4.2,1025,0,WSW,1.1
2014,12,29,19,,1.7,1025,0,SSE,0.6
2014,12,29,20,,0.3,1027,0,NE,2.1
2014,12,29,21,,0.4,1027,0,NNE,1
2014,12,29,22,,1,1026,0,ENE,1.4
2014,12,29,23,,-0.4,1029,0,NNE,0.6
2014,12,30,0,,3.4,1026,0,NE,1.4
2014,12,30,1,,1.5,1028,0,NNE,0.7
2014,12,30,2,,-1.7,1024,0,NE,0.8
2014,12,30,3,,-3,1024,0,NE,0.5
2014,12,30,4,,-4,1026,0,N,0.7
2014,12,30,5,,-4.4,1028,0,NNW,0.6
2014,12,30,6,,-4.5,1026,0,E,0.6
2014,12,30,7,,-4.9,1024,0,E,0.6
2014,12,30,8,,-4.7,1029,0,NNE,0.7
2014,12,30,9,,-0.5,1026,0,ENE,2
2014,12,30,10,,3.9,1027,0,ENE,1.9
2014,12,30,11,,6,1027,0,NE,2.3
2014,12,30,12,,6.4,1030,0,NNE,1.5
2014,12,30,13,,7,1026,0,N,1.8
2014,12,30,14,,7.5,1027,0,E,0.7
2014,12,30,15,,7.4,1026,0,SSE,0.9
2014,12,30,16,,6.9,1031,0,NW,0.7
2014,12,30,17,,4.9,1026,0,N,1.8
2014,12,30,18,,5.5,1031,0,NNE,2.1
2014,12,30,19,,4.4,1026,0,NW,0.8
2014,12,30,20,,4,1031,0,NW,2.6
2014,12,30,21,,3.5,1027,0,NNW,4.2
2014,12,30,22,,1.3,1027,0,N,5.3
2014,12,30,23,,0.2,1025,0,NNW,7.6
2014,12,31,0,,-0.6,1027,0,N,5.5
2014,12,31,1,,-0.9,1025,0,N,5.2
2014,12,31,2,,-1.3,1024,0,N,5.8
2014,12,31,3,,-1.6,1024,0,N,2.9
2014,12,31,4,,-2.2,1022,0,NNW,4.7
2014,12,31,5,,-3,1024,0,N,5.4
2014,12,31,6,,-3.9,1024,0,N,4
2014,12,31,7,,-4.1,1027,0,N,2.9
2014,12,31,8,,-4.2,1024,0,N,5.1
2014,12,31,9,,-3.7,1026,0,NNE,3
2014,12,31,10,,-2.3,1024,0,N,1.9
2014,12,31,11,,-1.8,1027,0,N,2.2
